ID,dep,sexe,date,Hospitalisation,Reanimation,HospConv,Radio,Deces,code_region,incid_reanimation
28810,12,1,082021,10,1,8.0,547,134,76,30
28811,12,2,082021,10,1,7.0,513,99,76,30
28812,30,0,082021,85,13,33.0,3051,656,76,30
28813,30,1,082021,36,9,13.0,1585,381,76,30
28814,30,2,082021,48,3,20.0,1448,275,76,30
28815,31,0,082021,197,46,89.0,5490,822,76,30
28816,31,1,082021,92,27,42.0,2878,505,76,30
28817,31,2,082021,103,19,46.0,2576,312,76,30
28818,32,0,082021,13,4,7.0,476,102,76,30
28819,32,1,082021,9,3,4.0,231,57,76,30
28820,32,2,082021,4,1,3.0,243,45,76,30
28821,34,0,082021,205,56,102.0,4968,1005,76,30
28822,34,1,082021,107,32,55.0,2631,592,76,30
28823,34,2,082021,98,24,47.0,2322,410,76,30
28824,46,0,082021,3,0,1.0,417,101,76,30
28825,46,1,082021,2,0,1.0,206,61,76,30
28826,46,2,082021,1,0,0.0,210,40,76,30
28827,48,0,082021,1,0,0.0,452,119,76,30
28828,48,1,082021,0,0,0.0,242,70,76,30
28829,48,2,082021,1,0,0.0,205,49,76,30
28830,65,0,082021,23,4,16.0,992,210,76,30
28831,65,1,082021,9,2,7.0,484,106,76,30
28832,65,2,082021,14,2,9.0,503,104,76,30
28833,66,0,082021,100,15,54.0,1475,338,76,30
28834,66,1,082021,52,10,29.0,783,218,76,30
28835,66,2,082021,48,5,25.0,691,119,76,30
28836,81,0,082021,43,8,20.0,1452,382,76,30
28837,81,1,082021,25,6,12.0,728,228,76,30
28838,81,2,082021,18,2,8.0,719,153,76,30
28839,82,0,082021,16,5,8.0,938,226,76,30
28840,82,1,082021,10,3,6.0,492,116,76,30
28841,82,2,082021,6,2,2.0,432,102,76,30
28842,9,0,082021,30,8,22.0,444,83,76,36
28843,9,1,082021,20,6,14.0,207,51,76,36
28844,9,2,082021,9,2,7.0,233,32,76,36
28845,11,0,082021,70,10,50.0,1266,369,76,36
28846,11,1,082021,30,4,22.0,635,212,76,36
28847,11,2,082021,39,6,28.0,619,146,76,36
28848,12,0,082021,23,2,17.0,1077,235,76,36
28849,12,1,082021,13,1,10.0,547,134,76,36
28850,12,2,082021,10,1,7.0,514,99,76,36
28851,30,0,082021,102,13,55.0,3058,657,76,36
28852,30,1,082021,47,10,25.0,1588,381,76,36
28853,30,2,082021,55,3,30.0,1452,275,76,36
28854,31,0,082021,211,49,100.0,5509,822,76,36
28855,31,1,082021,95,29,43.0,2888,505,76,36
28856,31,2,082021,114,20,56.0,2585,312,76,36
28857,32,0,082021,12,5,7.0,478,102,76,36
28858,32,1,082021,8,4,4.0,233,57,76,36
28859,32,2,082021,4,1,3.0,243,45,76,36
28860,34,0,082021,204,56,101.0,4997,1014,76,36
28861,34,1,082021,105,32,53.0,2644,600,76,36
28862,34,2,082021,99,24,48.0,2338,411,76,36
28863,46,0,082021,4,1,1.0,417,101,76,36
28864,46,1,082021,3,1,1.0,206,61,76,36
28865,46,2,082021,1,0,0.0,210,40,76,36
28866,48,0,082021,1,0,0.0,452,119,76,36
28867,48,1,082021,0,0,0.0,242,70,76,36
28868,48,2,082021,1,0,0.0,205,49,76,36
28869,65,0,082021,23,6,14.0,993,210,76,36
28870,65,1,082021,9,2,7.0,485,106,76,36
28871,65,2,082021,14,4,7.0,503,104,76,36
28872,66,0,082021,107,16,61.0,1483,341,76,36
28873,66,1,082021,60,10,37.0,783,220,76,36
28874,66,2,082021,47,6,24.0,699,120,76,36
28875,81,0,082021,46,11,20.0,1456,382,76,36
28876,81,1,082021,26,9,10.0,731,228,76,36
28877,81,2,082021,20,2,10.0,720,153,76,36
28878,82,0,082021,23,5,15.0,941,226,76,36
28879,82,1,082021,13,3,9.0,493,116,76,36
28880,82,2,082021,10,2,6.0,434,102,76,36
28881,9,0,082021,29,9,20.0,446,83,76,22
28882,9,1,082021,20,7,13.0,207,51,76,22
28883,9,2,082021,8,2,6.0,235,32,76,22
28884,11,0,082021,76,10,56.0,1268,371,76,22
28885,11,1,082021,34,4,26.0,637,213,76,22
28886,11,2,082021,41,6,30.0,619,147,76,22
28887,12,0,082021,24,2,19.0,1080,235,76,22
28888,12,1,082021,12,1,10.0,550,134,76,22
28889,12,2,082021,12,1,9.0,514,99,76,22
28890,30,0,082021,95,16,46.0,3073,657,76,22
28891,30,1,082021,43,11,20.0,1595,381,76,22
28892,30,2,082021,52,5,26.0,1460,275,76,22
28893,31,0,082021,234,53,117.0,5519,822,76,22
28894,31,1,082021,105,31,49.0,2893,505,76,22
28895,31,2,082021,127,22,67.0,2590,312,76,22
28896,32,0,082021,13,5,8.0,478,102,76,22
28897,32,1,082021,9,4,5.0,233,57,76,22
28898,32,2,082021,4,1,3.0,243,45,76,22
28899,34,0,082021,219,59,113.0,5009,1015,76,22
28900,34,1,082021,112,34,58.0,2649,600,76,22
28901,34,2,082021,106,25,54.0,2345,412,76,22
28902,46,0,082021,5,1,2.0,417,101,76,22
28903,46,1,082021,3,1,1.0,206,61,76,22
28904,46,2,082021,2,0,1.0,210,40,76,22
28905,48,0,082021,2,0,1.0,452,119,76,22
28906,48,1,082021,1,0,1.0,242,70,76,22
28907,48,2,082021,1,0,0.0,205,49,76,22
28908,65,0,082021,27,8,16.0,993,210,76,22
28909,65,1,082021,12,4,8.0,485,106,76,22
28910,65,2,082021,15,4,8.0,503,104,76,22
28911,66,0,082021,109,18,63.0,1488,341,76,22
28912,66,1,082021,62,11,39.0,787,220,76,22
28913,66,2,082021,47,7,24.0,700,120,76,22
28914,81,0,082021,43,11,23.0,1465,382,76,22
28915,81,1,082021,28,9,12.0,733,228,76,22
28916,81,2,082021,15,2,11.0,727,153,76,22
28917,82,0,082021,22,5,14.0,942,226,76,22
28918,82,1,082021,12,3,8.0,494,116,76,22
28919,82,2,082021,10,2,6.0,434,102,76,22
28920,9,0,082021,33,9,24.0,446,83,76,34
28921,9,1,082021,22,7,15.0,207,51,76,34
28922,9,2,082021,10,2,8.0,235,32,76,34
28923,11,0,082021,79,13,56.0,1270,371,76,34
28924,11,1,082021,38,6,28.0,637,213,76,34
28925,11,2,082021,40,7,28.0,621,147,76,34
28926,12,0,082021,26,3,21.0,1084,235,76,34
28927,12,1,082021,13,2,11.0,552,134,76,34
28928,12,2,082021,13,1,10.0,516,99,76,34
28929,30,0,082021,95,19,44.0,3081,657,76,34
28930,30,1,082021,43,15,17.0,1602,381,76,34
28931,30,2,082021,52,4,27.0,1461,275,76,34
28932,31,0,082021,240,59,117.0,5551,823,76,34
28933,31,1,082021,113,37,51.0,2906,506,76,34
28934,31,2,082021,125,22,65.0,2609,312,76,34
28935,32,0,082021,14,5,9.0,478,102,76,34
28936,32,1,082021,9,4,5.0,233,57,76,34
28937,32,2,082021,5,1,4.0,243,45,76,34
28938,34,0,082021,222,57,116.0,5026,1017,76,34
28939,34,1,082021,109,32,56.0,2662,601,76,34
28940,34,2,082021,112,25,59.0,2349,413,76,34
28941,46,0,082021,5,1,2.0,417,101,76,34
28942,46,1,082021,3,1,1.0,206,61,76,34
28943,46,2,082021,2,0,1.0,210,40,76,34
28944,48,0,082021,2,0,1.0,452,119,76,34
28945,48,1,082021,1,0,1.0,242,70,76,34
28946,48,2,082021,1,0,0.0,205,49,76,34
28947,65,0,082021,27,8,16.0,994,210,76,34
28948,65,1,082021,12,4,8.0,485,106,76,34
28949,65,2,082021,15,4,8.0,504,104,76,34
28950,66,0,082021,108,17,63.0,1496,342,76,34
28951,66,1,082021,60,11,35.0,791,221,76,34
28952,66,2,082021,48,6,28.0,704,120,76,34
28953,81,0,082021,42,13,21.0,1469,383,76,34
28954,81,1,082021,26,10,10.0,736,229,76,34
28955,81,2,082021,16,3,11.0,728,153,76,34
28956,82,0,082021,19,7,9.0,947,227,76,34
28957,82,1,082021,11,4,6.0,497,116,76,34
28958,82,2,082021,8,3,3.0,436,103,76,34
28959,9,0,082021,33,9,24.0,449,83,76,30
28960,9,1,082021,24,7,17.0,208,51,76,30
28961,9,2,082021,8,2,6.0,237,32,76,30
28962,11,0,082021,72,13,49.0,1282,371,76,30
28963,11,1,082021,35,6,25.0,643,213,76,30
28964,11,2,082021,36,7,24.0,627,147,76,30
28965,12,0,082021,25,3,20.0,1085,235,76,30
28966,12,1,082021,13,2,11.0,552,134,76,30
28967,12,2,082021,12,1,9.0,517,99,76,30
28968,30,0,082021,107,24,53.0,3085,657,76,30
28969,30,1,082021,50,19,21.0,1604,381,76,30
28970,30,2,082021,57,5,32.0,1463,275,76,30
28971,31,0,082021,248,64,120.0,5564,824,76,30
28972,31,1,082021,118,41,52.0,2910,507,76,30
28973,31,2,082021,128,23,67.0,2618,312,76,30
28974,32,0,082021,15,5,9.0,479,102,76,30
28975,32,1,082021,10,4,6.0,233,57,76,30
28976,32,2,082021,5,1,3.0,244,45,76,30
28977,34,0,082021,216,58,110.0,5052,1019,76,30
28978,34,1,082021,111,35,56.0,2676,602,76,30
28979,34,2,082021,104,23,53.0,2361,414,76,30
28980,46,0,082021,5,1,2.0,417,101,76,30
28981,46,1,082021,3,1,1.0,206,61,76,30
28982,46,2,082021,2,0,1.0,210,40,76,30
28983,48,0,082021,2,0,1.0,452,119,76,30
28984,48,1,082021,1,0,1.0,242,70,76,30
28985,48,2,082021,1,0,0.0,205,49,76,30
28986,65,0,082021,30,12,15.0,996,210,76,30
28987,65,1,082021,14,7,7.0,487,106,76,30
28988,65,2,082021,16,5,8.0,504,104,76,30
28989,66,0,082021,107,17,62.0,1500,343,76,30
28990,66,1,082021,57,11,33.0,794,221,76,30
28991,66,2,082021,50,6,29.0,705,121,76,30
28992,81,0,082021,47,14,25.0,1471,384,76,30
28993,81,1,082021,30,10,14.0,737,230,76,30
28994,81,2,082021,17,4,11.0,729,153,76,30
28995,82,0,082021,21,7,11.0,950,227,76,30
28996,82,1,082021,11,4,6.0,500,116,76,30
28997,82,2,082021,10,3,5.0,436,103,76,30
28998,9,0,082021,31,8,23.0,449,84,76,39
28999,9,1,082021,23,6,17.0,208,52,76,39
29000,9,2,082021,8,2,6.0,237,32,76,39
29001,11,0,082021,76,13,53.0,1283,371,76,39
29002,11,1,082021,36,6,26.0,642,213,76,39
29003,11,2,082021,39,7,27.0,629,147,76,39
29004,12,0,082021,25,3,20.0,1085,235,76,39
29005,12,1,082021,13,2,11.0,552,134,76,39
29006,12,2,082021,12,1,9.0,517,99,76,39
29007,30,0,082021,121,30,61.0,3092,658,76,39
29008,30,1,082021,55,22,23.0,1608,381,76,39
29009,30,2,082021,65,8,37.0,1466,276,76,39
29010,31,0,082021,273,66,143.0,5583,826,76,39
29011,31,1,082021,133,39,69.0,2916,508,76,39
29012,31,2,082021,138,26,74.0,2630,313,76,39
29013,32,0,082021,16,6,9.0,479,102,76,39
29014,32,1,082021,10,4,6.0,233,57,76,39
29015,32,2,082021,6,2,3.0,244,45,76,39
29016,34,0,082021,218,63,107.0,5062,1021,76,39
29017,34,1,082021,111,35,56.0,2684,604,76,39
29018,34,2,082021,106,28,50.0,2363,414,76,39
29019,46,0,082021,5,1,2.0,417,101,76,39
29020,46,1,082021,3,1,1.0,206,61,76,39
29021,46,2,082021,2,0,1.0,210,40,76,39
29022,48,0,082021,2,0,1.0,452,119,76,39
29023,48,1,082021,1,0,1.0,242,70,76,39
29024,48,2,082021,1,0,0.0,205,49,76,39
29025,65,0,082021,30,11,17.0,996,210,76,39
29026,65,1,082021,14,7,7.0,487,106,76,39
29027,65,2,082021,16,4,10.0,504,104,76,39
29028,66,0,082021,127,19,79.0,1504,346,76,39
29029,66,1,082021,70,12,44.0,795,222,76,39
29030,66,2,082021,57,7,35.0,708,123,76,39
29031,81,0,082021,47,15,24.0,1473,384,76,39
29032,81,1,082021,30,10,14.0,738,230,76,39
29033,81,2,082021,17,5,10.0,730,153,76,39
29034,82,0,082021,22,7,12.0,949,227,76,39
29035,82,1,082021,12,4,7.0,499,116,76,39
29036,82,2,082021,10,3,5.0,436,103,76,39
29037,9,0,082021,33,8,25.0,449,84,76,32
29038,9,1,082021,23,6,17.0,208,52,76,32
29039,9,2,082021,10,2,8.0,237,32,76,32
29040,11,0,082021,71,13,48.0,1289,371,76,32
29041,11,1,082021,33,6,23.0,645,213,76,32
29042,11,2,082021,37,7,25.0,632,147,76,32
29043,12,0,082021,25,3,19.0,1086,236,76,32
29044,12,1,082021,12,2,9.0,553,135,76,32
29045,12,2,082021,13,1,10.0,517,99,76,32
29046,30,0,082021,127,30,65.0,3098,660,76,32
29047,30,1,082021,61,21,30.0,1610,383,76,32
29048,30,2,082021,66,9,35.0,1469,276,76,32
29049,31,0,082021,286,73,149.0,5603,829,76,32
29050,31,1,082021,142,42,75.0,2924,509,76,32
29051,31,2,082021,142,30,74.0,2642,315,76,32
29052,32,0,082021,17,6,10.0,479,102,76,32
29053,32,1,082021,11,4,7.0,233,57,76,32
29054,32,2,082021,6,2,3.0,244,45,76,32
29055,34,0,082021,235,64,123.0,5069,1023,76,32
29056,34,1,082021,118,34,63.0,2688,606,76,32
29057,34,2,082021,116,30,59.0,2366,414,76,32
29058,46,0,082021,6,2,2.0,418,101,76,32
29059,46,1,082021,4,2,1.0,207,61,76,32
29060,46,2,082021,2,0,1.0,210,40,76,32
29061,48,0,082021,2,0,1.0,453,119,76,32
29062,48,1,082021,0,0,0.0,243,70,76,32
29063,48,2,082021,2,0,1.0,205,49,76,32
29064,65,0,082021,34,12,20.0,996,210,76,32
29065,65,1,082021,14,7,7.0,487,106,76,32
29066,65,2,082021,20,5,13.0,504,104,76,32
29067,66,0,082021,131,20,79.0,1508,347,76,32
29068,66,1,082021,72,13,45.0,796,223,76,32
29069,66,2,082021,59,7,34.0,711,123,76,32
29070,81,0,082021,49,17,24.0,1475,385,76,32
29071,81,1,082021,30,10,14.0,739,231,76,32
29072,81,2,082021,19,7,10.0,731,153,76,32
29073,82,0,082021,21,6,13.0,952,229,76,32
29074,82,1,082021,14,5,8.0,500,117,76,32
29075,82,2,082021,7,1,5.0,438,104,76,32
29076,9,0,082021,30,9,21.0,454,84,76,32
29077,9,1,082021,21,7,14.0,211,52,76,32
29078,9,2,082021,9,2,7.0,239,32,76,32
29079,11,0,082021,71,13,49.0,1294,372,76,32
29080,11,1,082021,31,7,21.0,648,214,76,32
29081,11,2,082021,39,6,28.0,634,147,76,32
29082,12,0,082021,25,2,20.0,1087,237,76,32
29083,12,1,082021,12,1,10.0,554,135,76,32
29084,12,2,082021,13,1,10.0,517,100,76,32
29085,30,0,082021,127,32,65.0,3109,660,76,32
29086,30,1,082021,61,22,29.0,1614,383,76,32
29087,30,2,082021,66,10,36.0,1476,276,76,32
29088,31,0,082021,274,70,139.0,5638,831,76,32
29089,31,1,082021,136,39,71.0,2941,510,76,32
29090,31,2,082021,136,30,68.0,2660,316,76,32
29091,32,0,082021,17,4,12.0,481,102,76,32
29092,32,1,082021,11,2,9.0,235,57,76,32
29093,32,2,082021,6,2,3.0,244,45,76,32
29094,34,0,082021,256,72,134.0,5080,1024,76,32
29095,34,1,082021,131,36,73.0,2691,606,76,32
29096,34,2,082021,124,36,60.0,2374,415,76,32
29097,46,0,082021,8,3,3.0,419,102,76,32
29098,46,1,082021,3,2,0.0,207,62,76,32
29099,46,2,082021,5,1,3.0,211,40,76,32
29100,48,0,082021,3,0,2.0,453,119,76,32
29101,48,1,082021,1,0,1.0,243,70,76,32
29102,48,2,082021,2,0,1.0,205,49,76,32
29103,65,0,082021,30,12,15.0,1003,210,76,32
29104,65,1,082021,13,7,6.0,489,106,76,32
29105,65,2,082021,17,5,9.0,509,104,76,32
29106,66,0,082021,134,23,71.0,1522,350,76,32
29107,66,1,082021,74,15,40.0,803,224,76,32
29108,66,2,082021,60,8,31.0,718,125,76,32
29109,81,0,082021,54,16,29.0,1475,386,76,32
29110,81,1,082021,33,10,16.0,739,232,76,32
29111,81,2,082021,21,6,13.0,731,153,76,32
29112,82,0,082021,19,8,9.0,957,229,76,32
29113,82,1,082021,11,6,4.0,504,117,76,32
29114,82,2,082021,8,2,5.0,439,104,76,32
29115,9,0,082021,31,9,22.0,456,84,76,20
29116,9,1,082021,20,7,13.0,213,52,76,20
29117,9,2,082021,11,2,9.0,239,32,76,20
29118,11,0,082021,71,11,51.0,1297,372,76,20
29119,11,1,082021,33,5,25.0,650,214,76,20
29120,11,2,082021,37,6,26.0,635,147,76,20
29121,12,0,082021,31,3,24.0,1090,237,76,20
29122,12,1,082021,14,1,12.0,556,135,76,20
29123,12,2,082021,17,2,12.0,518,100,76,20
29124,30,0,082021,129,35,64.0,3117,660,76,20
29125,30,1,082021,64,25,29.0,1617,383,76,20
29126,30,2,082021,65,10,35.0,1481,276,76,20
29127,31,0,082021,267,69,132.0,5656,831,76,20
29128,31,1,082021,132,40,66.0,2952,510,76,20
29129,31,2,082021,133,28,66.0,2667,316,76,20
29130,32,0,082021,20,6,13.0,481,102,76,20
29131,32,1,082021,12,4,8.0,235,57,76,20
29132,32,2,082021,8,2,5.0,244,45,76,20
29133,34,0,082021,260,68,141.0,5103,1026,76,20
29134,34,1,082021,131,32,76.0,2703,606,76,20
29135,34,2,082021,127,36,63.0,2385,417,76,20
29136,46,0,082021,11,2,7.0,419,102,76,20
29137,46,1,082021,4,1,2.0,207,62,76,20
29138,46,2,082021,7,1,5.0,211,40,76,20
29139,48,0,082021,4,0,3.0,453,119,76,20
29140,48,1,082021,1,0,1.0,243,70,76,20
29141,48,2,082021,3,0,2.0,205,49,76,20
29142,65,0,082021,29,12,14.0,1004,211,76,20
29143,65,1,082021,12,7,5.0,490,107,76,20
29144,65,2,082021,17,5,9.0,509,104,76,20
29145,66,0,082021,135,22,73.0,1533,351,76,20
29146,66,1,082021,74,14,43.0,810,225,76,20
29147,66,2,082021,61,8,30.0,722,125,76,20
29148,81,0,082021,58,14,35.0,1477,387,76,20
29149,81,1,082021,36,9,20.0,741,232,76,20
29150,81,2,082021,22,5,15.0,731,154,76,20
29151,82,0,082021,23,9,12.0,957,229,76,20
29152,82,1,082021,14,7,6.0,504,117,76,20
29153,82,2,082021,9,2,6.0,439,104,76,20
29154,9,0,082021,29,10,19.0,461,84,76,40
29155,9,1,082021,16,7,9.0,217,52,76,40
29156,9,2,082021,13,3,10.0,240,32,76,40
29157,11,0,082021,79,11,57.0,1299,373,76,40
29158,11,1,082021,37,5,28.0,651,214,76,40
29159,11,2,082021,41,6,29.0,636,148,76,40
29160,12,0,082021,34,4,26.0,1090,237,76,40
29161,12,1,082021,16,1,14.0,556,135,76,40
29162,12,2,082021,18,3,12.0,518,100,76,40
29163,30,0,082021,137,41,67.0,3126,661,76,40
29164,30,1,082021,62,26,26.0,1625,384,76,40
29165,30,2,082021,75,15,41.0,1482,276,76,40
29166,31,0,082021,286,76,144.0,5673,832,76,40
29167,31,1,082021,144,44,74.0,2957,511,76,40
29168,31,2,082021,140,31,70.0,2679,316,76,40
29169,32,0,082021,23,6,15.0,481,102,76,40
29170,32,1,082021,15,4,10.0,235,57,76,40
29171,32,2,082021,8,2,5.0,244,45,76,40
29172,34,0,082021,261,68,141.0,5116,1030,76,40
29173,34,1,082021,132,33,76.0,2710,608,76,40
29174,34,2,082021,127,35,63.0,2391,419,76,40
29175,46,0,082021,12,2,8.0,421,102,76,40
29176,46,1,082021,5,1,3.0,208,62,76,40
29177,46,2,082021,7,1,5.0,212,40,76,40
29178,48,0,082021,5,0,4.0,453,119,76,40
29179,48,1,082021,1,0,1.0,243,70,76,40
29180,48,2,082021,4,0,3.0,205,49,76,40
29181,65,0,082021,36,12,20.0,1004,211,76,40
29182,65,1,082021,15,7,8.0,490,107,76,40
29183,65,2,082021,21,5,12.0,509,104,76,40
29184,66,0,082021,134,20,72.0,1546,353,76,40
29185,66,1,082021,70,14,39.0,819,226,76,40
29186,66,2,082021,64,6,33.0,726,126,76,40
29187,81,0,082021,60,17,32.0,1479,387,76,40
29188,81,1,082021,35,11,16.0,743,232,76,40
29189,81,2,082021,25,6,16.0,731,154,76,40
29190,82,0,082021,20,9,9.0,960,229,76,40
29191,82,1,082021,13,7,5.0,505,117,76,40
29192,82,2,082021,7,2,4.0,441,104,76,40
29193,9,0,082021,31,10,21.0,462,84,76,37
29194,9,1,082021,18,7,11.0,217,52,76,37
29195,9,2,082021,13,3,10.0,241,32,76,37
29196,11,0,082021,83,10,62.0,1305,374,76,37
29197,11,1,082021,42,6,32.0,652,215,76,37
29198,11,2,082021,40,4,30.0,641,148,76,37
29199,12,0,082021,37,6,25.0,1090,237,76,37
29200,12,1,082021,19,3,14.0,556,135,76,37
29201,12,2,082021,18,3,11.0,518,100,76,37
29202,30,0,082021,140,38,74.0,3135,661,76,37
29203,30,1,082021,63,21,33.0,1629,384,76,37
29204,30,2,082021,77,17,41.0,1487,276,76,37
29205,31,0,082021,271,82,122.0,5711,833,76,37
29206,31,1,082021,142,51,64.0,2980,511,76,37
29207,31,2,082021,127,30,58.0,2695,317,76,37
29208,32,0,082021,23,5,15.0,481,102,76,37
29209,32,1,082021,15,3,10.0,235,57,76,37
29210,32,2,082021,8,2,5.0,244,45,76,37
29211,34,0,082021,254,66,136.0,5141,1034,76,37
29212,34,1,082021,135,35,77.0,2720,610,76,37
29213,34,2,082021,118,31,58.0,2405,421,76,37
29214,46,0,082021,13,3,8.0,422,102,76,37
29215,46,1,082021,6,2,3.0,208,62,76,37
29216,46,2,082021,7,1,5.0,213,40,76,37
29217,48,0,082021,4,0,3.0,454,119,76,37
29218,48,1,082021,1,0,1.0,243,70,76,37
29219,48,2,082021,3,0,2.0,206,49,76,37
29220,65,0,082021,36,12,20.0,1008,211,76,37
29221,65,1,082021,14,7,7.0,491,107,76,37
29222,65,2,082021,22,5,13.0,512,104,76,37
29223,66,0,082021,134,22,69.0,1552,353,76,37
29224,66,1,082021,69,16,37.0,823,226,76,37
29225,66,2,082021,65,6,32.0,728,126,76,37
29226,81,0,082021,59,18,31.0,1485,387,76,37
29227,81,1,082021,32,12,13.0,747,232,76,37
29228,81,2,082021,27,6,18.0,733,154,76,37
29229,82,0,082021,21,9,10.0,960,229,76,37
29230,82,1,082021,11,5,5.0,505,117,76,37
29231,82,2,082021,10,4,5.0,441,104,76,37
29232,9,0,082021,28,7,20.0,466,84,76,24
29233,9,1,082021,15,5,9.0,220,52,76,24
29234,9,2,082021,13,2,11.0,242,32,76,24
29235,11,0,082021,82,10,61.0,1308,374,76,24
29236,11,1,082021,43,6,33.0,653,215,76,24
29237,11,2,082021,38,4,28.0,643,148,76,24
29238,12,0,082021,36,6,24.0,1090,237,76,24
29239,12,1,082021,18,3,13.0,556,135,76,24
29240,12,2,082021,18,3,11.0,518,100,76,24
29241,30,0,082021,137,39,70.0,3148,663,76,24
29242,30,1,082021,62,22,31.0,1636,385,76,24
29243,30,2,082021,75,17,39.0,1493,277,76,24
29244,31,0,082021,270,77,125.0,5732,837,76,24
29245,31,1,082021,141,47,67.0,2994,512,76,24
29246,31,2,082021,127,30,57.0,2702,320,76,24
29247,32,0,082021,25,4,18.0,482,102,76,24
29248,32,1,082021,17,3,12.0,235,57,76,24
29249,32,2,082021,8,1,6.0,245,45,76,24
29250,34,0,082021,259,66,141.0,5162,1036,76,24
29251,34,1,082021,141,39,79.0,2731,611,76,24
29252,34,2,082021,117,27,61.0,2415,422,76,24
29253,46,0,082021,14,3,9.0,422,102,76,24
29254,46,1,082021,7,2,4.0,208,62,76,24
29255,46,2,082021,7,1,5.0,213,40,76,24
29256,48,0,082021,3,0,2.0,454,120,76,24
29257,48,1,082021,1,0,1.0,243,70,76,24
29258,48,2,082021,2,0,1.0,206,50,76,24
29259,65,0,082021,41,13,22.0,1009,213,76,24
29260,65,1,082021,18,9,7.0,492,107,76,24
29261,65,2,082021,23,4,15.0,512,106,76,24
29262,66,0,082021,129,22,64.0,1564,356,76,24
29263,66,1,082021,67,15,36.0,828,229,76,24
29264,66,2,082021,62,7,28.0,735,126,76,24
29265,81,0,082021,57,17,30.0,1488,388,76,24
29266,81,1,082021,33,12,14.0,747,232,76,24
29267,81,2,082021,24,5,16.0,736,155,76,24
29268,82,0,082021,24,9,13.0,962,229,76,24
29269,82,1,082021,12,5,6.0,506,117,76,24
29270,82,2,082021,12,4,7.0,442,104,76,24
29271,9,0,082021,29,7,21.0,466,84,76,8
29272,9,1,082021,15,5,9.0,220,52,76,8
29273,9,2,082021,14,2,12.0,242,32,76,8
29274,11,0,082021,88,11,66.0,1309,375,76,8
29275,11,1,082021,47,6,37.0,654,215,76,8
29276,11,2,082021,40,5,29.0,643,149,76,8
29277,12,0,082021,36,6,24.0,1090,237,76,8
29278,12,1,082021,18,3,13.0,556,135,76,8
29279,12,2,082021,18,3,11.0,518,100,76,8
29280,30,0,082021,146,38,78.0,3156,665,76,8
29281,30,1,082021,64,21,33.0,1640,386,76,8
29282,30,2,082021,82,17,45.0,1497,278,76,8
29283,31,0,082021,272,76,128.0,5741,839,76,8
29284,31,1,082021,143,46,70.0,2998,513,76,8
29285,31,2,082021,127,30,57.0,2707,321,76,8
29286,32,0,082021,24,4,17.0,482,102,76,8
29287,32,1,082021,16,3,11.0,235,57,76,8
29288,32,2,082021,8,1,6.0,245,45,76,8
29289,34,0,082021,270,67,151.0,5166,1040,76,8
29290,34,1,082021,147,40,84.0,2735,615,76,8
29291,34,2,082021,122,27,66.0,2415,422,76,8
29292,46,0,082021,14,3,9.0,422,102,76,8
29293,46,1,082021,7,2,4.0,208,62,76,8
29294,46,2,082021,7,1,5.0,213,40,76,8
29295,48,0,082021,4,0,3.0,454,120,76,8
29296,48,1,082021,2,0,2.0,243,70,76,8
29297,48,2,082021,2,0,1.0,206,50,76,8
29298,65,0,082021,40,13,21.0,1010,213,76,8
29299,65,1,082021,17,9,6.0,493,107,76,8
29300,65,2,082021,23,4,15.0,512,106,76,8
29301,66,0,082021,136,23,70.0,1564,357,76,8
29302,66,1,082021,71,16,39.0,828,230,76,8
29303,66,2,082021,65,7,31.0,735,126,76,8
29304,81,0,082021,59,17,32.0,1490,388,76,8
29305,81,1,082021,33,11,15.0,748,232,76,8
29306,81,2,082021,26,6,17.0,737,155,76,8
29307,82,0,082021,30,9,19.0,963,230,76,8
29308,82,1,082021,17,6,10.0,507,117,76,8
29309,82,2,082021,13,3,9.0,442,105,76,8
29310,9,0,082021,32,7,24.0,466,84,76,22
29311,9,1,082021,16,5,10.0,220,52,76,22
29312,9,2,082021,16,2,14.0,242,32,76,22
29313,11,0,082021,91,12,68.0,1312,376,76,22
29314,11,1,082021,45,7,34.0,657,216,76,22
29315,11,2,082021,45,5,34.0,643,149,76,22
29316,12,0,082021,36,7,23.0,1095,237,76,22
29317,12,1,082021,18,4,12.0,560,135,76,22
29318,12,2,082021,18,3,11.0,519,100,76,22
29319,30,0,082021,148,34,80.0,3166,667,76,22
29320,30,1,082021,62,17,34.0,1647,387,76,22
29321,30,2,082021,86,17,46.0,1500,279,76,22
29322,31,0,082021,272,76,128.0,5756,842,76,22
29323,31,1,082021,141,44,70.0,3003,515,76,22
29324,31,2,082021,129,32,57.0,2717,322,76,22
29325,32,0,082021,27,4,20.0,484,102,76,22
29326,32,1,082021,16,3,11.0,236,57,76,22
29327,32,2,082021,11,1,9.0,246,45,76,22
29328,34,0,082021,273,70,151.0,5184,1044,76,22
29329,34,1,082021,146,42,81.0,2744,618,76,22
29330,34,2,082021,126,28,69.0,2424,423,76,22
29331,46,0,082021,13,5,6.0,424,102,76,22
29332,46,1,082021,7,2,4.0,209,62,76,22
29333,46,2,082021,6,3,2.0,214,40,76,22
29334,48,0,082021,4,0,3.0,454,120,76,22
29335,48,1,082021,2,0,2.0,243,70,76,22
29336,48,2,082021,2,0,1.0,206,50,76,22
29337,65,0,082021,40,12,21.0,1010,214,76,22
